created_at,text
Thu Aug 08 15:07:00 +0000 2019,Wanted to thank  for writing such a thoughtful piece and for diving into my pastel cryptic world of hints Easter eggs and numerology We also talked about sexism equality and all things Lover I ate an entire cheese plate by myself On stands soonish 
Thu Aug 08 14:08:28 +0000 2019,My hearts been borrowed and yours has been blue Alls well that ends well to end up with you  
Thu Aug 08 13:11:22 +0000 2019,WELL SO THIS IS A THING THATS HAPPENING September issue of  and Im so so so grateful to Anna Tonne Goodman Sergio Kletnoy and basically anyone who was like yeah she can be on the Sept issue cover What an amazing experience shooting with  
Wed Aug 07 22:27:07 +0000 2019,
Mon Aug 05 19:21:04 +0000 2019,
Sat Aug 03 08:02:21 +0000 2019,
Thu Jul 25 21:10:18 +0000 2019,What if Im alright right here 
Tue Jul 23 21:57:52 +0000 2019,"So excited to show you the deluxe versions of Lover 

You can get it at  in the US or on my website Cheers  "
Tue Jul 23 21:25:11 +0000 2019,"Ive been the archer
Ive been the prey
Who could ever leave me darling
But who could stay

 "
Mon Jul 22 15:10:07 +0000 2019,Im going live on Instagram tomorrow July 23 at 5pm ET I have some stuff Im reeeeeally excited to tell you about including some info on this Easter egg right here  
Thu Jul 18 21:16:45 +0000 2019,I am a cat now and somehow that was everything CatsMovie 
Thu Jul 18 16:12:10 +0000 2019,"Behind the scenes with my YNTCD Taylor Park neighbors 
   

  "
Wed Jul 17 16:25:06 +0000 2019,"Heres a first look inside CatsMovie Trailer FRIDAY 
 "
Tue Jul 16 18:56:05 +0000 2019,"Friday
 "
Sat Jul 13 16:25:06 +0000 2019,Cat lady thirst trap 
Wed Jul 10 15:58:16 +0000 2019,"Tune in to  tonight 9pm ET  PrimeDay
 "
Fri Jun 28 15:41:07 +0000 2019,Friday calmness 
Wed Jun 26 15:37:32 +0000 2019,Go behind the scenes of the YNTCD Taylor Park with the amazing               
Tue Jun 18 17:50:51 +0000 2019,Some of us had champagne on set and it shows  
Mon Jun 17 22:20:43 +0000 2019,When you have a song about being calm and the video has a Cher quote in it and she posts it so henceforth you are not able to be calm anymore  
Mon Jun 17 15:22:07 +0000 2019,Just like my life this video was coexecutive produced by   
Mon Jun 17 13:24:12 +0000 2019,StanFollowSupport         YNTCDmusicvideo
Mon Jun 17 13:24:11 +0000 2019,StanFollowSupport          DeltaWork            YNTCDmusicvideo
Mon Jun 17 12:50:41 +0000 2019,A happy meal    
Mon Jun 17 12:38:42 +0000 2019,StanFollowSupport          DeltaWork            YNTCDmusicvideo
Mon Jun 17 12:18:17 +0000 2019,The YNTCDmusicvideo is out First I want to say that my costars in this video are AMAZING Please celebrate by supporting their work following them and going to see them perform Im SO grateful and SO EXCITED I ACTUALLY DO NEED TO CALM DOWN  
Mon Jun 17 11:16:53 +0000 2019,"The YNTCDmusicvideo premieres in 1 hour  

Premiere watch page  

  "
Sun Jun 16 15:01:36 +0000 2019,Asked a few friends to be in the You Need To Calm Down video  Out tomorrow at 815am ET 
Sat Jun 15 22:38:42 +0000 2019,Tea time Monday morning  
Sat Jun 15 16:56:22 +0000 2019,We all got crowns   
Sat Jun 15 04:21:23 +0000 2019,Can you just not step on our gowns  
Fri Jun 14 17:27:10 +0000 2019,"Alexa play Today in Music 
 "
Fri Jun 14 15:58:47 +0000 2019,A delicious new video comes out Monday morning 
Fri Jun 14 04:10:50 +0000 2019,"Gxgjxkhdkdkydkhdkhfjvjfj 

 "
Fri Jun 14 02:55:57 +0000 2019,There were five posts in the fence 
Thu Jun 13 21:25:27 +0000 2019,Lover album out August 23 Cover shot by the artistic genius that is   Preadd presave preorder all the pre stuff you feel like doing Cant wait for you to hear this  
Wed Jun 12 19:46:46 +0000 2019,Going live tomorrow on Instagram at 5pm ET  
Mon Jun 03 17:38:35 +0000 2019,    Getty Entertainment 
Sun Jun 02 16:12:06 +0000 2019,"Like a rainbow with all of the colors 

Thank you to everyone who came to Wango Tango That was FUN  Ps a huge thank you to  for surprising the crowd

 Rich Fury Kevin Mazur Jeff Kravitz Wes and Alex  Getty Entertainment "
Sat Jun 01 04:08:49 +0000 2019,"lettertomysenator 
 "
Fri May 31 18:18:58 +0000 2019,I love seeing what youre listening to on your own playlists that youve created on  Keep sharing them with me with the hashtag PlaylistbyME  
Thu May 30 03:21:12 +0000 2019,
Sun May 26 12:32:45 +0000 2019,au revoir  
Fri May 24 12:29:30 +0000 2019,  I love you too Thank you for having me
Fri May 24 12:21:16 +0000 2019,"Thank you  for having me and the band It airs tonight Feeling lucky that I got to be on with  Michael Fassbender  and James McAvoy  They were all so sweet now I want to just walk around yelling GO SEE DARK PHOENIX
 So Television  BBC "
Fri May 24 05:58:03 +0000 2019,I made a PlaylistbyME of songs Im loving right now check it out and make your own on   
Wed May 22 21:17:17 +0000 2019,"Had the best time performing with  on  finale  thank you to the fans there for being so welcoming And a huge congratulations to  Meeting you made my day 

 Trae Patton  NBC "
Sat May 11 14:42:13 +0000 2019,Oh my God this is SO CUTE I LOVE IT Thanks for putting all that effort into this you guys Also Cassey I actually just finished the 30 day  ab challenge  Sending all of you a hug thanks again 
Thu May 09 20:04:24 +0000 2019,I know I never think before I jump 
Thu May 09 16:43:32 +0000 2019,Thank you for such a wonderful experience   I loved getting to talk with  yep I said it I did an actual interview with a human journalist  Wanted to rep as many thingspeople I love on the jacket  and more in the interview  
Thu May 02 03:16:02 +0000 2019,THIS WAS THE MAXIMUM AMOUNT OF FUN POSSIBLE And for the first time ever Im releasing the live rehearsal audio from this performance on vinyl and CD from  on my site Thank you to every performer up there with us tonight  
Wed May 01 22:16:34 +0000 2019,Im trying to give them a normal upbringing but when the little ones and I ran into the flawless  on the way to red carpet we STRAIGHT UP had to get a pic 
Wed May 01 21:05:17 +0000 2019,Omg spelling is fun but especially in this lyric video cause we also have GLITTER  
Wed May 01 19:36:32 +0000 2019,Ah French the language of love A new video is out on  going behind the scenes of THAT scene  
Wed May 01 05:28:43 +0000 2019,"Before I take the stage at the BBMAs Im catching up with  on   Listen Wednesday
930AM PT  1230PM ET  530PM GMT  "
Wed May 01 02:58:16 +0000 2019,"Brendon and I shot our  vertical video at rehearsals in Vegas to give you a sneak peak of our  performance 
 "
Wed May 01 01:54:17 +0000 2019,"You Are The Best   taylurking fromMEtoYOU 
 "
Wed May 01 01:41:50 +0000 2019,"LOVE  taylurking fromMEtoYOU 
 "
Wed May 01 01:17:42 +0000 2019,"YOU ARE MAKING MY DAY taylurking fromMEtoYOU 
 "
Wed May 01 01:00:34 +0000 2019,"I LOVE YOU GUYS  taylurking fromMEtoYOU
 "
Wed May 01 00:09:33 +0000 2019,Tonight we lurk on twitter
Tue Apr 30 17:22:07 +0000 2019,The first time I met Benji Check out the behind the scenes video on  
Sun Apr 28 23:15:18 +0000 2019,"This is AWESOME    
 "
Sun Apr 28 23:10:37 +0000 2019,"SO COOL  alexaplay ME 
 "
Sun Apr 28 23:06:08 +0000 2019,"Thank you  
 "
Sun Apr 28 21:04:30 +0000 2019,Because of you guys this video broke the  record and WE ARE NOT CALM 
Sun Apr 28 01:26:04 +0000 2019,This is INCREDIBLE 
Sun Apr 28 01:07:14 +0000 2019,"GUYS YOU DID THIS CANNOT STOP SMILING 
And Im not trying to be loud but 652 million views  and 652 "
Sat Apr 27 18:15:34 +0000 2019,"A huge thank you to the incredible dancers for making the video so magical and for keeping the secret for so long

 "
Sat Apr 27 00:32:06 +0000 2019,"Think about the place where you first met ME MEmusicvideo 
 "
Fri Apr 26 23:16:57 +0000 2019,"So the new album title is actually revealed somewhere in the video AND so is the title of the second single but I havent seen people finding them yet
 MEmusicvideo

"
Fri Apr 26 22:27:33 +0000 2019,This is Benjamin Button Hes a good boy  
Fri Apr 26 19:32:34 +0000 2019,This is how he prefers to travel 
Fri Apr 26 14:30:31 +0000 2019,And then there were three 
Fri Apr 26 05:13:42 +0000 2019, Chicks stans never unstan
Fri Apr 26 04:12:09 +0000 2019,ME Out now Made this song with  and  Dave Meyers and I codirected the video And everyone knows you cant spell awesome without DAVIDBRENDONJOEL Oh wait  
Fri Apr 26 02:47:46 +0000 2019,"On  answering questions Send help 

 "
Fri Apr 26 01:25:12 +0000 2019,WELL GUYS its almost midnight and my new song ME featuring  of  will be out In other news the VIDEO will be out too and I cant wait to watch live with you and answer some questions as it premieres on    
Thu Apr 25 22:47:08 +0000 2019,
Thu Apr 25 21:36:43 +0000 2019,ME by the one and only   
Thu Apr 25 18:44:24 +0000 2019,So  helped me pull off the best surprise clue reveal today in Nashville Thank you to everyone who showed up Ive never been more proud of your FBI level detective skills Next clue Ill be joining the magnificent  for a chat tonight on ABC  
Wed Apr 24 14:07:05 +0000 2019,426 
Tue Apr 23 22:15:00 +0000 2019,Its TIME time100 
Mon Apr 22 13:30:50 +0000 2019,426 
Sun Apr 21 14:56:02 +0000 2019,426 
Sat Apr 20 16:44:05 +0000 2019,426 
Fri Apr 19 16:10:36 +0000 2019,426 
Thu Apr 18 19:37:02 +0000 2019,426 
Wed Apr 17 16:37:09 +0000 2019,Well this is AWESOME Thank you   Thank you Pari Dukovic and thank you for your unbelievably kind words  I had no idea you were writing this and just found out when I saw this 
Tue Apr 16 19:54:15 +0000 2019,426 
Tue Apr 16 02:05:57 +0000 2019,426 
Mon Apr 15 12:31:24 +0000 2019,426 
Sun Apr 14 18:32:18 +0000 2019,426 
Sat Apr 13 15:44:17 +0000 2019,426 
Thu Feb 28 18:48:50 +0000 2019,  Grinning and blushing over here Thank you so much for reading it
Mon Dec 31 08:05:53 +0000 2018,Out now  
Sat Dec 29 17:53:27 +0000 2018,All Too Well was never a single and it always blows my mind that it is consistently one of the loudest songs the crowd sings when I play it Moments like this defined the Reputation Stadium Tour for me and I cant wait for you to see it in full starting at 1201 AM 1231 PST 
Tue Dec 18 18:39:45 +0000 2018,"Netflix marketing team So for the poster we were thinking

Me CAN YOU MAKE ME LOOK LIKE A ZOMBIE HUNTER "
Thu Dec 13 13:19:57 +0000 2018,Thanks so much for all the birthday wishes Today I finally get to show you something weve been working on for a while the trailer for the Reputation Stadium Tour The entire concert film will premiere on  at 1201AM PT December 31 
Sun Jun 24 23:47:41 +0000 2018,"Angels  

"
Fri May 25 00:10:26 +0000 2018,Amazing   
Tue May 22 20:21:11 +0000 2018,Thanks   See you tonight Seattle 
Wed Apr 11 00:01:54 +0000 2018,Its National Siblings Day Check out Austins movie  
Fri Mar 30 05:07:18 +0000 2018,Vertical video for Delicate out now Only on    
Thu Mar 29 13:02:37 +0000 2018,New video for Delicate at midnight EST tonight Only on    
Mon Mar 12 01:40:40 +0000 2018,I know that its delicate 
Sun Mar 11 23:34:29 +0000 2018,DELICATE VIDEO WORLD PREMIERE ON  MUSIC AWARDS ON   
Mon Mar 05 13:16:25 +0000 2018,
Thu Mar 01 22:44:51 +0000 2018,I have a very exciting update to share  and  will be the opening acts on the reputationStadiumTour 
Mon Feb 05 22:24:46 +0000 2018,"Songs Im loving right now 
"
Mon Feb 05 22:24:46 +0000 2018,"Songs Im loving right now 
"
Fri Jan 12 05:02:48 +0000 2018,EndGameMusicVideo out now   
Thu Jan 11 13:10:05 +0000 2018,"Tonight at midnight eastern EndGameMusicVideo
  "
Wed Dec 13 20:18:16 +0000 2017,North American dates on sale now  
Thu Dec 07 02:09:40 +0000 2017,Ready For It   Remix out now   
Mon Dec 04 17:44:16 +0000 2017,Thank you  Mert Alas and Marcus Piggott for your passion spirit and contagious laughter on set  NewVogue 
Sat Dec 02 00:11:48 +0000 2017,Absolutely stunning 
Thu Nov 16 20:24:15 +0000 2017,This week has been unforgettable I love you guys Thanks a million  
Wed Nov 15 04:02:11 +0000 2017,The Making of Delicate  reputation TaylorSwiftNow 
Tue Nov 14 21:50:38 +0000 2017,reputaylurking reputation   
Tue Nov 14 21:49:53 +0000 2017,reputaylurking reputation   
Tue Nov 14 21:48:40 +0000 2017,reputaylurking reputation   
Tue Nov 14 21:45:48 +0000 2017,reputaylurking reputation   
Tue Nov 14 21:43:48 +0000 2017,reputaylurking reputation   
Tue Nov 14 21:41:51 +0000 2017,reputaylurking reputation   
Tue Nov 14 21:39:44 +0000 2017,reputaylurking reputation  
Sun Nov 12 01:05:33 +0000 2017,THANK YOU SO MUCH AHHHH PS I ADORED your CMA performance  
Sat Nov 11 21:40:53 +0000 2017,"Tonight

 Mary Ellen Matthews "
Sat Nov 11 20:42:51 +0000 2017,"My cousins in St Louis sent this to me I LOVE YOU 
"
Sat Nov 11 20:19:24 +0000 2017,reputaylurking reputation  
Sat Nov 11 20:17:02 +0000 2017,reputaylurking reputation  
Sat Nov 11 20:14:56 +0000 2017,reputaylurking reputation  
Sat Nov 11 20:13:42 +0000 2017,reputaylurking reputation  
Sat Nov 11 20:11:53 +0000 2017,reputaylurking reputation  
Sat Nov 11 19:39:29 +0000 2017,reputaylurking reputation  
Sat Nov 11 19:37:36 +0000 2017,reputaylurking reputation  
Sat Nov 11 19:34:24 +0000 2017,reputaylurking reputation  
Sat Nov 11 19:31:31 +0000 2017,reputaylurking reputation  
Sat Nov 11 19:30:02 +0000 2017,reputaylurking reputation  
Sat Nov 11 19:07:25 +0000 2017,reputaylurking reputation  
Sat Nov 11 19:03:27 +0000 2017,reputaylurking reputation  
Sat Nov 11 19:01:27 +0000 2017,reputaylurking reputation  
Sat Nov 11 18:57:21 +0000 2017,reputaylurking reputation  
Sat Nov 11 18:55:36 +0000 2017,reputaylurking reputation  
Fri Nov 10 04:23:55 +0000 2017,reputation is out now Let the games begin  
Thu Nov 09 19:34:44 +0000 2017,"Waiting for reputation like

 "
Thu Nov 09 18:20:50 +0000 2017,ABC tonight during Scandal reputation TGIT 
Thu Nov 09 02:27:32 +0000 2017,In NYC for SNL rehearsals I LOVE YOU  and CMAs 
Thu Nov 09 00:58:03 +0000 2017,"Two days until reputation 
 "
Wed Nov 08 19:08:38 +0000 2017,"Three new behindthescenes videos available now

Only on   "
Wed Nov 08 15:04:07 +0000 2017,Forgot to show the back of the Target magazines  on Friday you can get your hands on this quality reading material  
Wed Nov 08 03:37:34 +0000 2017,"3 days until reputation 

 "
Tue Nov 07 19:57:47 +0000 2017,"Two unique magazines Poetry paintings lyrics amp polaroids
Available Friday  "
Tue Nov 07 13:43:34 +0000 2017,Inside the reputation Secret Sessions  
Fri Nov 03 12:00:17 +0000 2017,The CallItWhatYouWant lyric video is out now Watch it here 
Fri Nov 03 04:26:29 +0000 2017,"Call It What You Want available now 
Preorder reputation  "
Thu Nov 02 12:29:43 +0000 2017,Call It What You Want Midnight Eastern 
Fri Oct 27 04:03:37 +0000 2017,ReadyForItMusicVideo 
Mon Oct 02 14:44:06 +0000 2017,There are no words to express the helplessness and sorrow my broken heart feels for the victims in Vegas and their families
Fri Sep 29 14:36:21 +0000 2017,
Fri Sep 22 20:46:24 +0000 2017,
Thu Sep 07 15:11:59 +0000 2017,Some real tough questions I had for Olivia 
Thu Sep 07 15:11:18 +0000 2017,Such a taxing day when theyre like eat some cookie dough and youre like ok Ill make this sacrifice for my art  
Sun Sep 03 12:05:42 +0000 2017,A second glance into reputationready for it  
Mon Aug 28 02:42:53 +0000 2017,The LWYMMDvideo is out now  
Fri Aug 25 11:57:17 +0000 2017,"Official LWYMMDvideo world premiere 
Sunday 827 at the  "
Fri Aug 25 03:32:03 +0000 2017,"New single LookWhatYouMadeMeDo out now Preorder reputation  

Merch amp ticket info at  "
Wed Aug 23 16:49:01 +0000 2017,
Wed Aug 23 14:02:23 +0000 2017,
Tue Aug 22 15:02:19 +0000 2017,
Mon Aug 21 15:00:54 +0000 2017,
